30,13,38,HITAM
30,13,38,HITAM
0,0,38,PUTIH
0,0,38,PUTIH
0,0,38,PUTIH
0,0,38,PUTIH
0,0,38,PUTIH
30,14,37,HITAM
0,0,38,PUTIH
0,0,38,PUTIH
0,0,36,PUTIH
0,0,37,PUTIH
75,13,40,HITAM
75,13,40,HITAM
0,0,39,PUTIH
0,0,38,PUTIH
0,0,38,PUTIH
120,13,40,HITAM
120,13,40,HITAM
0,0,38,PUTIH
120,13,40,HITAM
120,13,40,HITAM
120,13,40,HITAM
120,13,40,HITAM
120,13,40,HITAM
120,13,40,HITAM
0,0,40,PUTIH
0,0,40,PUTIH
0,0,38,PUTIH
120,7,39,HITAM
120,7,39,HITAM
120,6,43,HITAM
0,0,38,PUTIH
0,0,38,PUTIH
0,0,39,PUTIH
0,0,39,PUTIH
0,0,39,PUTIH
0,0,39,PUTIH
0,0,42,PUTIH
0,0,42,PUTIH
120,7,39,HITAM
0,0,37,PUTIH
0,0,37,PUTIH
165,13,38,HITAM
0,0,37,PUTIH
0,0,37,PUTIH
0,0,38,PUTIH
0,0,38,PUTIH
0,0,37,PUTIH
0,0,38,PUTIH
0,0,37,PUTIH
0,0,37,PUTIH
0,0,38,PUTIH
0,0,39,PUTIH
0,0,39,PUTIH
0,0,37,PUTIH
30,7,37,HITAM
30,7,37,HITAM
0,0,39,PUTIH
0,0,39,PUTIH
0,0,38,PUTIH
0,0,38,PUTIH
30,7,38,HITAM
30,7,38,HITAM
30,13,38,HITAM
0,0,36,PUTIH
0,0,36,PUTIH
0,0,40,PUTIH
0,0,40,PUTIH
120,12,43,HITAM
0,0,41,PUTIH
0,0,41,PUTIH
120,6,41,HITAM
165,12,43,HITAM
0,0,43,PUTIH
0,0,43,PUTIH
0,0,41,PUTIH
0,0,41,PUTIH
0,0,40,PUTIH
0,0,40,PUTIH
0,0,40,PUTIH
0,0,40,PUTIH
0,0,40,PUTIH
0,0,40,PUTIH
0,0,40,PUTIH
120,6,40,HITAM
120,6,40,HITAM
120,6,40,HITAM
30,6,42,HITAM
30,6,42,HITAM
30,6,42,HITAM
0,0,43,PUTIH
0,0,43,PUTIH
0,0,41,PUTIH
0,0,39,PUTIH
0,0,39,PUTIH
30,6,40,HITAM
0,0,43,PUTIH
0,0,43,PUTIH
0,0,40,PUTIH
0,0,40,PUTIH
0,0,40,PUTIH
0,0,38,PUTIH
0,0,40,PUTIH
0,0,40,PUTIH
0,0,39,PUTIH
0,0,39,PUTIH
0,0,39,PUTIH
0,0,40,PUTIH
165,12,42,HITAM
165,12,42,HITAM
0,0,39,PUTIH
0,0,43,PUTIH
0,0,43,PUTIH
0,0,43,PUTIH
0,0,41,PUTIH
0,0,41,PUTIH
165,12,43,HITAM
165,12,43,HITAM
120,6,43,HITAM
0,0,42,PUTIH
120,12,44,HITAM
120,12,44,HITAM
120,11,45,HITAM
120,12,44,HITAM
120,12,44,HITAM
0,0,41,PUTIH
0,0,41,PUTIH
0,0,42,PUTIH
0,0,42,PUTIH
0,0,42,PUTIH
0,0,42,PUTIH
0,0,42,PUTIH
0,0,42,PUTIH
0,0,42,PUTIH
0,0,41,PUTIH
30,12,41,HITAM
30,12,41,HITAM
165,13,40,HITAM
165,13,40,HITAM
30,12,41,HITAM
30,13,38,HITAM
30,13,38,HITAM
30,7,39,HITAM
0,0,38,PUTIH
0,0,38,PUTIH
0,0,38,PUTIH
120,13,39,HITAM
120,13,39,HITAM
0,0,38,PUTIH
0,0,37,PUTIH
0,0,37,PUTIH
0,0,38,PUTIH
0,0,38,PUTIH
0,0,38,PUTIH
0,0,39,PUTIH
120,13,39,HITAM
120,12,41,HITAM
120,12,41,HITAM
0,0,38,PUTIH
0,0,38,PUTIH
120,13,40,HITAM
128,24,42,HITAM
128,24,42,HITAM
120,12,41,HITAM
120,13,39,HITAM
120,13,39,HITAM
120,13,39,HITAM
0,0,38,PUTIH
0,0,38,PUTIH
0,0,38,PUTIH
0,0,38,PUTIH
0,0,38,PUTIH
0,0,39,PUTIH
0,0,38,PUTIH
0,0,38,PUTIH
0,0,39,PUTIH
0,0,38,PUTIH
0,0,38,PUTIH
0,0,41,PUTIH
120,10,49,HITAM
120,10,49,HITAM
120,11,45,HITAM
120,11,48,HITAM
120,11,48,HITAM
120,11,48,HITAM
120,11,48,HITAM
120,11,48,HITAM
120,11,46,HITAM
120,11,46,HITAM
120,11,46,HITAM
0,0,46,PUTIH
120,10,49,HITAM
120,10,49,HITAM
0,0,47,PUTIH
120,10,50,ABU-ABU
120,10,50,ABU-ABU
0,0,45,PUTIH
0,0,45,PUTIH
120,11,46,HITAM
120,12,44,HITAM
120,12,44,HITAM
120,11,45,HITAM
120,12,43,HITAM
120,11,47,HITAM
120,11,47,HITAM
120,11,47,HITAM
120,12,44,HITAM
120,12,44,HITAM
120,11,47,HITAM
120,11,47,HITAM
0,0,46,PUTIH
0,0,47,PUTIH
0,0,47,PUTIH
120,5,49,HITAM
120,5,48,HITAM
120,5,50,ABU-ABU
120,5,50,ABU-ABU
120,10,49,HITAM
120,10,49,HITAM
120,10,52,ABU-ABU
120,10,50,ABU-ABU
120,10,50,ABU-ABU
120,5,49,HITAM
0,0,44,PUTIH
0,0,44,PUTIH
120,10,49,HITAM
120,12,44,HITAM
120,12,44,HITAM
120,11,47,HITAM
120,11,48,HITAM
120,11,48,HITAM
120,11,46,HITAM
120,11,46,HITAM
120,11,46,HITAM
120,11,48,HITAM
120,11,48,HITAM
120,11,48,HITAM
120,11,48,HITAM
120,11,48,HITAM
120,11,46,HITAM
120,11,45,HITAM
0,21,36,PUTIH
0,27,38,PUTIH
10,46,33,HITAM
10,46,33,HITAM
6,43,30,HITAM
0,31,25,PUTIH
0,31,25,PUTIH
20,33,23,HITAM
15,46,22,HITAM
15,46,22,HITAM
20,35,22,HITAM
20,35,22,HITAM
20,38,20,HITAM
20,36,21,HITAM
30,28,18,HITAM
30,28,18,HITAM
120,13,20,HITAM
120,14,18,HITAM
120,14,18,HITAM
0,0,18,PUTIH
0,0,18,PUTIH
165,28,18,HITAM
170,40,19,HITAM
170,40,19,HITAM
15,30,17,HITAM
0,0,18,PUTIH
165,28,18,HITAM
165,28,18,HITAM
173,51,20,HITAM
173,51,20,HITAM
173,49,21,HITAM
0,64,24,PUTIH
0,64,24,PUTIH
175,57,27,HITAM
6,46,28,HITAM
6,46,28,HITAM
6,43,30,HITAM
175,48,32,HITAM
0,44,35,PUTIH
0,44,35,PUTIH
0,42,36,PUTIH
0,42,36,PUTIH
6,34,38,HITAM
13,47,38,HITAM
13,47,38,HITAM
10,49,47,HITAM
8,54,52,ORANGE
8,54,52,ORANGE
8,55,56,ORANGE
8,73,56,ORANGE
8,73,56,ORANGE
11,69,52,ORANGE
5,76,57,ORANGE
5,76,57,ORANGE
5,76,57,ORANGE
5,78,59,ORANGE
5,78,59,ORANGE
12,77,56,ORANGE
8,77,60,ORANGE
8,77,60,ORANGE
5,72,60,ORANGE
8,65,63,ORANGE
8,65,63,ORANGE
11,61,59,ORANGE
4,61,59,MERAH
4,61,59,MERAH
8,66,58,ORANGE
170,32,24,HITAM
140,36,21,HITAM
140,31,25,HITAM
140,31,25,HITAM
120,21,24,HITAM
120,22,23,HITAM
120,22,23,HITAM
0,0,23,PUTIH
120,12,21,HITAM
120,12,21,HITAM
120,23,22,HITAM
120,23,22,HITAM
120,23,22,HITAM
120,23,22,HITAM
120,26,20,HITAM
120,26,20,HITAM
120,26,20,HITAM
0,0,17,PUTIH
0,0,17,PUTIH
120,14,18,HITAM
120,14,18,HITAM
140,38,20,HITAM
120,26,20,HITAM
120,26,20,HITAM
140,38,20,HITAM
120,24,21,HITAM
140,36,21,HITAM
140,36,21,HITAM
140,33,23,HITAM
140,33,23,HITAM
140,32,24,HITAM
120,21,24,HITAM
120,21,24,HITAM
120,20,25,HITAM
156,44,29,HITAM
156,44,29,HITAM
173,26,40,HITAM
170,40,38,HITAM
173,27,38,HITAM
173,27,38,HITAM
0,37,41,PUTIH
0,37,41,PUTIH
6,33,39,HITAM
11,52,39,HITAM
11,52,39,HITAM
11,54,38,HITAM
11,52,39,HITAM
11,52,39,HITAM
6,34,38,HITAM
8,89,46,HITAM
8,89,46,HITAM
5,70,44,HITAM
4,74,48,HITAM
4,74,48,HITAM
3,51,45,HITAM
6,53,48,HITAM
6,53,48,HITAM
177,48,48,HITAM
10,47,49,HITAM
10,47,49,HITAM
10,64,48,HITAM
6,53,48,HITAM
6,53,48,HITAM
8,57,49,HITAM
128,46,22,HITAM
150,53,24,HITAM
135,46,22,HITAM
135,46,22,HITAM
120,27,19,HITAM
150,36,21,HITAM
150,36,21,HITAM
130,40,19,HITAM
75,27,19,HITAM
75,27,19,HITAM
165,32,16,HITAM
165,32,16,HITAM
0,0,15,PUTIH
150,36,14,HITAM
165,36,14,HITAM
165,36,14,HITAM
165,36,14,HITAM
165,36,14,HITAM
165,36,14,HITAM
165,39,13,HITAM
165,39,13,HITAM
165,39,13,HITAM
165,39,13,HITAM
165,39,13,HITAM
0,0,11,PUTIH
0,0,12,PUTIH
0,0,12,PUTIH
0,0,12,PUTIH
165,43,12,HITAM
165,43,12,HITAM
165,36,14,HITAM
173,60,17,HITAM
173,60,17,HITAM
165,28,18,HITAM
165,28,18,HITAM
165,28,18,HITAM
20,40,19,HITAM
20,40,19,HITAM
165,26,20,HITAM
165,26,20,HITAM
150,23,22,HITAM
150,23,22,HITAM
160,35,22,HITAM
20,36,21,HITAM
20,36,21,HITAM
20,31,25,HITAM
20,32,24,HITAM
20,32,24,HITAM
20,29,26,HITAM
6,44,29,HITAM
6,44,29,HITAM
6,43,30,HITAM
15,38,27,HITAM
15,38,27,HITAM
18,46,28,HITAM
0,54,33,PUTIH
0,54,33,PUTIH
9,53,34,HITAM
15,32,32,HITAM
15,32,32,HITAM
6,36,35,HITAM
6,38,34,HITAM
6,38,34,HITAM
13,53,34,HITAM
13,47,38,HITAM
13,47,38,HITAM
11,51,40,HITAM
13,48,37,HITAM
13,48,37,HITAM
15,26,39,HITAM
15,26,39,HITAM
18,35,36,HITAM
20,21,37,HITAM
24,36,35,HITAM
24,36,35,HITAM
13,46,39,HITAM
13,50,36,HITAM
13,50,36,HITAM
13,46,39,HITAM
13,46,39,HITAM
13,46,39,HITAM
6,32,40,HITAM
6,32,40,HITAM
13,45,40,HITAM
11,47,43,HITAM
11,45,45,HITAM
11,45,45,HITAM
12,54,47,HITAM
11,45,45,HITAM
11,45,45,HITAM
8,22,46,HITAM
8,22,46,HITAM
13,40,45,HITAM
19,46,44,HITAM
19,46,44,HITAM
19,43,48,HITAM
20,35,44,HITAM
11,43,48,HITAM
11,43,48,HITAM
11,41,50,ABU-ABU
11,41,50,ABU-ABU
13,36,49,HITAM
8,57,49,HITAM
140,28,27,HITAM
150,19,27,HITAM
140,29,26,HITAM
140,29,26,HITAM
120,10,25,HITAM
120,23,22,HITAM
120,23,22,HITAM
140,33,23,HITAM
120,12,21,HITAM
120,12,21,HITAM
120,13,19,HITAM
120,13,19,HITAM
120,14,18,HITAM
0,0,17,PUTIH
0,0,16,PUTIH
0,0,16,PUTIH
120,30,17,HITAM
0,0,15,PUTIH
0,0,15,PUTIH
128,57,18,HITAM
128,57,18,HITAM
0,0,15,PUTIH
0,0,13,PUTIH
0,0,13,PUTIH
0,0,15,PUTIH
0,0,15,PUTIH
120,16,16,HITAM
120,16,16,HITAM
0,0,14,PUTIH
0,0,14,PUTIH
0,0,17,PUTIH
120,13,19,HITAM
120,13,19,HITAM
0,0,19,PUTIH
0,0,18,PUTIH
0,0,18,PUTIH
0,0,20,PUTIH
160,31,25,HITAM
0,0,22,PUTIH
0,0,22,PUTIH
165,21,24,HITAM
165,21,24,HITAM
165,20,25,HITAM
165,20,26,HITAM
165,20,26,HITAM
120,10,26,HITAM
165,17,30,HITAM
165,17,30,HITAM
165,18,29,HITAM
165,15,34,HITAM
165,15,34,HITAM
170,23,33,HITAM
170,21,37,HITAM
170,21,37,HITAM
165,13,38,HITAM
20,22,35,HITAM
20,22,35,HITAM
20,21,37,HITAM
24,35,36,HITAM
24,35,36,HITAM
20,23,34,HITAM
165,15,33,HITAM
165,15,33,HITAM
20,23,34,HITAM
20,20,38,HITAM
20,20,38,HITAM
30,14,36,HITAM
20,19,40,HITAM
20,19,40,HITAM
165,13,39,HITAM
165,13,39,HITAM
165,13,38,HITAM
0,0,42,PUTIH
20,18,43,HITAM
20,18,43,HITAM
13,38,47,HITAM
20,17,44,HITAM
20,17,44,HITAM
24,28,45,HITAM
23,24,43,HITAM
23,24,43,HITAM
13,40,45,HITAM
13,40,45,HITAM
15,23,45,HITAM
165,14,37,HITAM
20,20,39,HITAM
20,20,39,HITAM
30,13,40,HITAM
10,37,41,HITAM
10,37,41,HITAM
19,50,41,HITAM
19,50,41,HITAM
0,24,43,PUTIH
19,49,42,HITAM
19,49,42,HITAM
11,44,46,HITAM
20,17,44,HITAM
13,42,43,HITAM
13,42,43,HITAM
20,18,42,HITAM
20,18,42,HITAM
20,19,40,HITAM
20,19,41,HITAM
20,19,41,HITAM
19,49,42,HITAM
6,30,43,HITAM
6,30,43,HITAM
6,29,44,HITAM
6,31,41,HITAM
6,30,42,HITAM
6,30,42,HITAM
6,30,43,HITAM
6,30,43,HITAM
8,24,42,HITAM
15,24,43,HITAM
15,24,43,HITAM
165,12,42,HITAM
20,18,42,HITAM
20,18,42,HITAM
15,12,43,HITAM
15,12,43,HITAM
23,24,43,HITAM
13,37,48,HITAM
20,17,46,HITAM
15,11,46,HITAM
10,32,48,HITAM
10,32,48,HITAM
15,59,52,ORANGE
20,46,50,ABU-ABU
20,46,50,ABU-ABU
19,39,52,ABU-ABU
13,43,53,ABU-ABU
13,43,53,ABU-ABU
8,56,50,ORANGE
8,54,52,ORANGE
8,54,52,ORANGE
8,52,54,ORANGE
13,48,48,HITAM
13,48,48,HITAM
11,40,51,ABU-ABU
4,36,50,ABU-ABU
4,36,50,ABU-ABU
9,35,51,ABU-ABU
20,17,46,HITAM
20,17,46,HITAM
23,23,45,HITAM
23,23,45,HITAM
38,24,43,HITAM
23,26,40,HITAM
30,12,43,HITAM
30,12,43,HITAM
24,31,41,HITAM
6,30,42,HITAM
6,30,42,HITAM
20,20,38,HITAM
0,0,37,PUTIH
0,0,37,PUTIH
20,21,37,HITAM
20,21,37,HITAM
0,0,37,PUTIH
0,0,39,PUTIH
0,0,37,PUTIH
0,0,37,PUTIH
165,12,41,HITAM
170,18,43,HITAM
170,18,43,HITAM
0,0,40,PUTIH
0,0,40,PUTIH
0,0,40,PUTIH
0,0,39,PUTIH
0,0,39,PUTIH
0,0,40,PUTIH
0,0,40,PUTIH
30,12,42,HITAM
30,12,42,HITAM
30,13,40,HITAM
30,13,40,HITAM
0,0,20,PUTIH
120,24,21,HITAM
120,23,22,HITAM
120,23,22,HITAM
0,0,20,PUTIH
0,0,20,PUTIH
0,0,20,PUTIH
0,0,15,PUTIH
140,43,18,HITAM
140,43,18,HITAM
120,32,16,HITAM
120,32,16,HITAM
120,32,16,HITAM
140,45,17,HITAM
128,64,16,HITAM
128,64,16,HITAM
150,55,14,HITAM
120,36,14,HITAM
120,36,14,HITAM
140,55,14,HITAM
140,55,14,HITAM
120,36,14,HITAM
120,36,14,HITAM
120,36,14,HITAM
120,34,15,HITAM
120,34,15,HITAM
120,30,17,HITAM
120,30,17,HITAM
165,34,15,HITAM
165,34,15,HITAM
140,45,17,HITAM
140,45,17,HITAM
140,45,17,HITAM
0,0,17,PUTIH
120,15,34,HITAM
120,15,34,HITAM
0,0,34,PUTIH
36,35,36,HITAM
20,21,37,HITAM
20,21,37,HITAM
13,47,38,HITAM
13,47,38,HITAM
13,40,45,HITAM
13,53,43,HITAM
13,53,43,HITAM
4,47,43,HITAM
9,40,45,HITAM
9,40,45,HITAM
8,58,48,HITAM
20,19,40,HITAM
20,19,40,HITAM
24,47,27,HITAM
0,0,26,PUTIH
0,0,26,PUTIH
0,0,23,PUTIH
165,20,26,HITAM
165,20,26,HITAM
0,0,21,PUTIH
0,0,23,PUTIH
0,0,23,PUTIH
0,0,22,PUTIH
20,29,26,HITAM
20,29,26,HITAM
20,29,26,HITAM
8,36,28,HITAM
8,36,28,HITAM
15,18,28,HITAM
23,38,27,HITAM
23,38,27,HITAM
30,19,27,HITAM
30,19,27,HITAM
20,28,27,HITAM
15,19,27,HITAM
165,19,27,HITAM
165,19,27,HITAM
165,19,27,HITAM
165,19,27,HITAM
165,19,27,HITAM
20,27,28,HITAM
170,26,29,HITAM
170,26,29,HITAM
20,27,28,HITAM
20,27,28,HITAM
173,30,34,HITAM
30,8,32,HITAM
140,23,34,HITAM
175,49,31,HITAM
165,22,23,HITAM
30,12,22,HITAM
30,12,22,HITAM
165,22,23,HITAM
165,27,19,HITAM
165,27,19,HITAM
165,27,19,HITAM
0,0,16,PUTIH
0,0,16,PUTIH
140,45,17,HITAM
140,45,17,HITAM
170,45,17,HITAM
165,34,15,HITAM
165,32,16,HITAM
165,32,16,HITAM
165,36,14,HITAM
165,32,16,HITAM
165,32,16,HITAM
170,48,16,HITAM
170,48,16,HITAM
170,51,15,HITAM
150,34,15,HITAM
150,34,15,HITAM
165,34,15,HITAM
165,34,15,HITAM
165,32,16,HITAM
165,32,16,HITAM
170,45,17,HITAM
170,45,17,HITAM
150,45,17,HITAM
165,30,17,HITAM
165,30,17,HITAM
165,28,18,HITAM
165,28,18,HITAM
165,28,18,HITAM
165,26,20,HITAM
165,26,20,HITAM
20,38,20,HITAM
20,38,20,HITAM
165,22,23,HITAM
165,22,23,HITAM
140,32,24,HITAM
165,22,23,HITAM
165,22,23,HITAM
165,22,23,HITAM
165,22,23,HITAM
165,22,23,HITAM
0,0,22,PUTIH
140,32,24,HITAM
140,32,24,HITAM
10,31,25,HITAM
165,16,31,HITAM
165,16,31,HITAM
170,20,38,HITAM
165,13,40,HITAM
165,13,40,HITAM
165,13,38,HITAM
0,26,40,PUTIH
0,26,40,PUTIH
165,13,39,HITAM
170,19,41,HITAM
170,19,41,HITAM
165,13,39,HITAM
20,19,40,HITAM
20,19,40,HITAM
165,12,42,HITAM
20,19,41,HITAM
20,19,41,HITAM
4,47,43,HITAM
4,47,43,HITAM
13,43,42,HITAM
11,50,41,HITAM
11,51,40,HITAM
11,51,40,HITAM
4,47,43,HITAM
3,62,45,HITAM
3,62,45,HITAM
7,52,44,HITAM
10,75,41,HITAM
10,75,41,HITAM
10,70,44,HITAM
10,70,44,HITAM
13,55,42,HITAM
12,59,43,HITAM
9,59,43,HITAM
9,59,43,HITAM
6,34,38,HITAM
6,33,39,HITAM
6,33,39,HITAM
10,41,37,HITAM
10,41,37,HITAM
30,15,34,HITAM
170,22,35,HITAM
170,22,35,HITAM
0,27,38,PUTIH
170,42,36,HITAM
6,34,37,HITAM
6,34,37,HITAM
173,28,37,HITAM
173,28,37,HITAM
20,22,35,HITAM
23,29,35,HITAM
23,29,35,HITAM
36,36,35,HITAM
23,28,36,HITAM
10,70,22,HITAM
140,36,21,HITAM
0,38,20,PUTIH
0,38,20,PUTIH
150,27,19,HITAM
165,28,18,HITAM
165,28,18,HITAM
170,43,18,HITAM
150,40,19,HITAM
150,40,19,HITAM
20,45,17,HITAM
20,45,17,HITAM
165,32,16,HITAM
170,45,17,HITAM
165,34,15,HITAM
165,34,15,HITAM
165,36,14,HITAM
0,0,13,PUTIH
0,0,13,PUTIH
165,36,14,HITAM
165,36,14,HITAM
170,51,15,HITAM
0,0,12,PUTIH
0,0,12,PUTIH
165,43,12,HITAM
140,51,15,HITAM
160,45,17,HITAM
160,45,17,HITAM
0,0,22,PUTIH
0,0,22,PUTIH
156,39,33,HITAM
150,27,28,HITAM
150,27,28,HITAM
170,26,30,HITAM
176,53,34,HITAM
176,53,34,HITAM
173,32,32,HITAM
6,35,36,HITAM
0,22,46,PUTIH
0,22,46,PUTIH
177,49,47,HITAM
177,49,47,HITAM
0,40,45,PUTIH
0,31,50,PUTIH
0,31,50,PUTIH
7,47,49,HITAM
6,51,50,ORANGE
6,51,50,ORANGE
7,61,54,ORANGE
179,84,64,MERAH
179,84,64,MERAH
5,77,60,ORANGE
8,70,58,ORANGE
8,70,58,ORANGE
4,61,59,MERAH
7,58,57,ORANGE
10,82,78,ORANGE
10,82,78,ORANGE
10,86,80,ORANGE
12,90,85,ORANGE
7,81,82,ORANGE
7,81,82,ORANGE
8,81,82,ORANGE
8,81,82,ORANGE
10,79,81,ORANGE
13,77,80,ORANGE
13,77,80,ORANGE
13,75,78,ORANGE
15,79,77,ORANGE
15,79,77,ORANGE
9,73,80,ORANGE
15,80,70,ORANGE
15,80,70,ORANGE
4,54,38,HITAM
4,58,35,HITAM
4,58,35,HITAM
4,51,35,HITAM
0,30,34,PUTIH
0,30,34,PUTIH
4,51,35,HITAM
10,45,34,HITAM
10,45,34,HITAM
168,36,35,HITAM
0,23,34,PUTIH
0,23,34,PUTIH
165,15,33,HITAM
173,28,36,HITAM
173,28,36,HITAM
6,36,35,HITAM
13,50,36,HITAM
13,50,36,HITAM
13,45,40,HITAM
13,45,40,HITAM
11,50,41,HITAM
11,51,40,HITAM
12,59,43,HITAM
12,59,43,HITAM
15,52,39,HITAM
15,67,46,HITAM
15,67,46,HITAM
13,57,40,HITAM
15,64,40,HITAM
15,64,40,HITAM
4,43,42,HITAM
4,43,42,HITAM
10,36,42,HITAM
11,49,42,HITAM
13,53,43,HITAM
140,27,28,HITAM
120,10,26,HITAM
160,29,26,HITAM
160,29,26,HITAM
165,26,20,HITAM
165,28,18,HITAM
165,28,18,HITAM
165,30,17,HITAM
165,34,15,HITAM
165,34,15,HITAM
165,34,15,HITAM
165,34,15,HITAM
165,39,13,HITAM
0,0,12,PUTIH
0,0,11,PUTIH
0,0,11,PUTIH
165,46,11,HITAM
0,0,10,PUTIH
0,0,10,PUTIH
0,0,11,PUTIH
0,0,11,PUTIH
120,21,12,HITAM
0,0,10,PUTIH
0,0,10,PUTIH
0,0,10,PUTIH
0,0,11,PUTIH
0,0,10,PUTIH
0,0,10,PUTIH
128,73,14,HITAM
128,73,14,HITAM
165,43,12,HITAM
165,43,12,HITAM
165,43,12,HITAM
0,0,12,PUTIH
0,0,12,PUTIH
0,0,12,PUTIH
0,0,14,PUTIH
0,0,14,PUTIH
0,0,15,PUTIH
0,0,15,PUTIH
0,0,15,PUTIH
0,0,15,PUTIH
0,0,16,PUTIH
0,0,19,PUTIH
0,0,19,PUTIH
120,14,36,HITAM
120,14,36,HITAM
120,14,36,HITAM
0,41,44,PUTIH
6,53,48,HITAM
6,53,48,HITAM
9,49,67,ABU-ABU
6,55,69,ORANGE
6,55,69,ORANGE
5,75,78,ORANGE
8,79,84,ORANGE
8,79,84,ORANGE
8,70,88,ORANGE
8,77,89,ORANGE
8,77,89,ORANGE
9,80,92,ORANGE
8,84,94,ORANGE
8,84,94,ORANGE
10,79,97,ORANGE
10,89,95,ORANGE
10,89,95,ORANGE
6,84,100,ORANGE
9,93,99,ORANGE
9,93,99,ORANGE
5,80,96,ORANGE
5,80,96,ORANGE
6,78,95,ORANGE
12,71,83,ORANGE
8,88,90,ORANGE
8,88,90,ORANGE
10,98,83,ORANGE
12,77,76,ORANGE
12,77,76,ORANGE
10,91,70,ORANGE
10,78,72,ORANGE
10,78,72,ORANGE
8,65,59,ORANGE
8,65,59,ORANGE
8,48,59,ABU-ABU
12,44,58,ABU-ABU
0,0,50,PUTIH
0,0,50,PUTIH
10,29,26,HITAM
15,20,26,HITAM
15,20,26,HITAM
20,26,29,HITAM
20,26,29,HITAM
20,26,29,HITAM
165,18,29,HITAM
165,18,29,HITAM
165,16,32,HITAM
0,0,32,PUTIH
30,15,33,HITAM
30,15,33,HITAM
120,13,39,HITAM
120,13,39,HITAM
20,20,38,HITAM
15,25,41,HITAM
15,25,41,HITAM
50,21,37,HITAM
6,33,39,HITAM
6,33,39,HITAM
6,34,38,HITAM
20,20,38,HITAM
173,45,68,ABU-ABU
173,45,68,ABU-ABU
8,37,76,ABU-ABU
8,37,76,ABU-ABU
23,15,70,ABU-ABU
6,33,78,ABU-ABU
6,33,78,ABU-ABU
19,30,69,ABU-ABU
13,55,74,ORANGE
13,55,74,ORANGE
16,59,73,ORANGE
16,59,73,ORANGE
6,50,76,ORANGE
21,34,74,ABU-ABU
13,37,62,ABU-ABU
13,37,62,ABU-ABU
10,28,55,ABU-ABU
10,31,49,HITAM
10,31,49,HITAM
13,39,46,HITAM
19,46,44,HITAM
19,46,44,HITAM
18,32,40,HITAM
18,32,40,HITAM
